institution,scenario,seed,bills_processed,passage_rate,hung_parliament_behavior
parliamentary,polarized,21,20,0.85,personal_vote
parliamentary,polarized,22,20,0.9,personal_vote
parliamentary,polarized,23,20,0.85,personal_vote
parliamentary,polarized,24,20,0.9,personal_vote
parliamentary,polarized,25,20,0.85,personal_vote
parliamentary,polarized,26,20,0.95,personal_vote
parliamentary,polarized,27,20,1.0,personal_vote
parliamentary,polarized,28,20,1.0,personal_vote
parliamentary,polarized,29,20,0.95,personal_vote
parliamentary,polarized,30,20,0.85,personal_vote
parliamentary,polarized,31,20,0.9,personal_vote
parliamentary,polarized,32,20,0.85,personal_vote
parliamentary,polarized,33,20,0.95,personal_vote
parliamentary,polarized,34,20,0.85,personal_vote
parliamentary,polarized,35,20,0.9,personal_vote
parliamentary,polarized,36,20,0.8,personal_vote
parliamentary,polarized,37,20,0.95,personal_vote
parliamentary,polarized,38,20,0.85,personal_vote
parliamentary,polarized,39,20,0.8,personal_vote
parliamentary,polarized,40,20,0.9,personal_vote
parliamentary,polarized,41,20,0.9,personal_vote
parliamentary,polarized,42,20,0.9,personal_vote
parliamentary,polarized,43,20,0.85,personal_vote
parliamentary,polarized,44,20,0.9,personal_vote
parliamentary,polarized,45,20,0.95,personal_vote
parliamentary,polarized,46,20,1.0,personal_vote
parliamentary,polarized,47,20,0.9,personal_vote
parliamentary,polarized,48,20,0.95,personal_vote
parliamentary,polarized,49,20,0.9,personal_vote
parliamentary,polarized,50,20,0.8,personal_vote
parliamentary,polarized,51,20,1.0,personal_vote
parliamentary,polarized,52,20,0.95,personal_vote
parliamentary,polarized,53,20,0.75,personal_vote
parliamentary,polarized,54,20,0.9,personal_vote
parliamentary,polarized,55,20,0.95,personal_vote
parliamentary,polarized,56,20,0.9,personal_vote
parliamentary,polarized,57,20,0.85,personal_vote
parliamentary,polarized,58,20,0.8,personal_vote
parliamentary,polarized,59,20,0.8,personal_vote
parliamentary,polarized,60,20,0.8,personal_vote
parliamentary,polarized,61,20,0.9,personal_vote
parliamentary,polarized,62,20,0.9,personal_vote
parliamentary,polarized,63,20,0.95,personal_vote
parliamentary,polarized,64,20,0.95,personal_vote
parliamentary,polarized,65,20,0.85,personal_vote
parliamentary,polarized,66,20,0.95,personal_vote
parliamentary,polarized,67,20,0.9,personal_vote
parliamentary,polarized,68,20,0.85,personal_vote
parliamentary,polarized,69,20,0.85,personal_vote
parliamentary,polarized,70,20,0.8,personal_vote
parliamentary,polarized,71,20,0.9,personal_vote
parliamentary,polarized,72,20,0.95,personal_vote
parliamentary,polarized,73,20,1.0,personal_vote
parliamentary,polarized,74,20,0.9,personal_vote
parliamentary,polarized,75,20,0.9,personal_vote
parliamentary,polarized,76,20,0.95,personal_vote
parliamentary,polarized,77,20,0.9,personal_vote
parliamentary,polarized,78,20,0.9,personal_vote
parliamentary,polarized,79,20,0.8,personal_vote
parliamentary,polarized,80,20,0.9,personal_vote
parliamentary,polarized,81,20,0.9,personal_vote
parliamentary,polarized,82,20,0.8,personal_vote
parliamentary,polarized,83,20,0.8,personal_vote
parliamentary,polarized,84,20,0.85,personal_vote
parliamentary,polarized,85,20,0.8,personal_vote
parliamentary,polarized,86,20,0.9,personal_vote
parliamentary,polarized,87,20,0.85,personal_vote
parliamentary,polarized,88,20,0.8,personal_vote
parliamentary,polarized,89,20,0.95,personal_vote
parliamentary,polarized,90,20,0.75,personal_vote
parliamentary,polarized,91,20,0.8,personal_vote
parliamentary,polarized,92,20,0.85,personal_vote
parliamentary,polarized,93,20,0.85,personal_vote
parliamentary,polarized,94,20,0.8,personal_vote
parliamentary,polarized,95,20,0.75,personal_vote
parliamentary,polarized,96,20,0.85,personal_vote
parliamentary,polarized,97,20,0.95,personal_vote
parliamentary,polarized,98,20,0.8,personal_vote
parliamentary,polarized,99,20,0.9,personal_vote
parliamentary,polarized,100,20,0.95,personal_vote
parliamentary,polarized,101,20,0.9,personal_vote
parliamentary,polarized,102,20,0.7,personal_vote
parliamentary,polarized,103,20,0.85,personal_vote
parliamentary,polarized,104,20,1.0,personal_vote
parliamentary,polarized,105,20,0.95,personal_vote
parliamentary,polarized,106,20,0.95,personal_vote
parliamentary,polarized,107,20,0.8,personal_vote
parliamentary,polarized,108,20,0.8,personal_vote
parliamentary,polarized,109,20,0.8,personal_vote
parliamentary,polarized,110,20,0.9,personal_vote
parliamentary,polarized,111,20,0.9,personal_vote
parliamentary,polarized,112,20,0.7,personal_vote
parliamentary,polarized,113,20,0.9,personal_vote
parliamentary,polarized,114,20,0.75,personal_vote
parliamentary,polarized,115,20,0.9,personal_vote
parliamentary,polarized,116,20,0.9,personal_vote
parliamentary,polarized,117,20,0.85,personal_vote
parliamentary,polarized,118,20,0.85,personal_vote
parliamentary,polarized,119,20,0.95,personal_vote
parliamentary,polarized,120,20,0.9,personal_vote
parliamentary,polarized,121,20,0.85,personal_vote
parliamentary,polarized,122,20,1.0,personal_vote
parliamentary,polarized,123,20,0.95,personal_vote
parliamentary,polarized,124,20,0.85,personal_vote
parliamentary,polarized,125,20,0.95,personal_vote
parliamentary,polarized,126,20,0.85,personal_vote
parliamentary,polarized,127,20,0.95,personal_vote
parliamentary,polarized,128,20,0.75,personal_vote
parliamentary,polarized,129,20,0.85,personal_vote
parliamentary,polarized,130,20,0.85,personal_vote
parliamentary,polarized,131,20,0.85,personal_vote
parliamentary,polarized,132,20,0.9,personal_vote
parliamentary,polarized,133,20,0.85,personal_vote
parliamentary,polarized,134,20,0.95,personal_vote
parliamentary,polarized,135,20,0.8,personal_vote
parliamentary,polarized,136,20,0.95,personal_vote
parliamentary,polarized,137,20,1.0,personal_vote
parliamentary,polarized,138,20,0.95,personal_vote
parliamentary,polarized,139,20,0.9,personal_vote
parliamentary,polarized,140,20,0.95,personal_vote
parliamentary,polarized,141,20,0.85,personal_vote
parliamentary,polarized,142,20,0.9,personal_vote
parliamentary,polarized,143,20,0.8,personal_vote
parliamentary,polarized,144,20,0.7,personal_vote
parliamentary,polarized,145,20,0.9,personal_vote
parliamentary,polarized,146,20,0.85,personal_vote
parliamentary,polarized,147,20,0.95,personal_vote
parliamentary,polarized,148,20,0.95,personal_vote
parliamentary,polarized,149,20,0.8,personal_vote
parliamentary,polarized,150,20,1.0,personal_vote
parliamentary,polarized,151,20,0.75,personal_vote
parliamentary,polarized,152,20,0.7,personal_vote
parliamentary,polarized,153,20,0.95,personal_vote
parliamentary,polarized,154,20,0.9,personal_vote
parliamentary,polarized,155,20,0.95,personal_vote
parliamentary,polarized,156,20,0.9,personal_vote
parliamentary,polarized,157,20,0.85,personal_vote
parliamentary,polarized,158,20,0.9,personal_vote
parliamentary,polarized,159,20,0.85,personal_vote
parliamentary,polarized,160,20,0.8,personal_vote
parliamentary,polarized,161,20,0.9,personal_vote
parliamentary,polarized,162,20,0.95,personal_vote
parliamentary,polarized,163,20,0.95,personal_vote
parliamentary,polarized,164,20,0.85,personal_vote
parliamentary,polarized,165,20,1.0,personal_vote
parliamentary,polarized,166,20,0.85,personal_vote
parliamentary,polarized,167,20,0.85,personal_vote
parliamentary,polarized,168,20,0.85,personal_vote
parliamentary,polarized,169,20,0.95,personal_vote
parliamentary,polarized,170,20,0.9,personal_vote
parliamentary,polarized,171,20,0.95,personal_vote
parliamentary,polarized,172,20,0.9,personal_vote
parliamentary,polarized,173,20,0.85,personal_vote
parliamentary,polarized,174,20,0.9,personal_vote
parliamentary,polarized,175,20,0.8,personal_vote
parliamentary,polarized,176,20,0.95,personal_vote
parliamentary,polarized,177,20,0.75,personal_vote
parliamentary,polarized,178,20,0.95,personal_vote
parliamentary,polarized,179,20,0.95,personal_vote
parliamentary,polarized,180,20,0.9,personal_vote
parliamentary,polarized,181,20,0.9,personal_vote
parliamentary,polarized,182,20,0.8,personal_vote
parliamentary,polarized,183,20,0.8,personal_vote
parliamentary,polarized,184,20,0.7,personal_vote
parliamentary,polarized,185,20,0.85,personal_vote
parliamentary,polarized,186,20,0.85,personal_vote
parliamentary,polarized,187,20,0.95,personal_vote
parliamentary,polarized,188,20,0.8,personal_vote
parliamentary,polarized,189,20,0.95,personal_vote
parliamentary,polarized,190,20,0.8,personal_vote
parliamentary,polarized,191,20,0.9,personal_vote
parliamentary,polarized,192,20,0.95,personal_vote
parliamentary,polarized,193,20,0.85,personal_vote
parliamentary,polarized,194,20,0.85,personal_vote
parliamentary,polarized,195,20,0.9,personal_vote
parliamentary,polarized,196,20,0.95,personal_vote
parliamentary,polarized,197,20,0.9,personal_vote
parliamentary,polarized,198,20,0.9,personal_vote
parliamentary,polarized,199,20,0.75,personal_vote
republican,polarized,0,20,0.2,cohesive_obstruction
republican,polarized,1,20,0.45,cohesive_obstruction
republican,polarized,2,20,0.35,cohesive_obstruction
republican,polarized,3,20,0.2,cohesive_obstruction
republican,polarized,4,20,0.2,cohesive_obstruction
republican,polarized,5,20,0.25,cohesive_obstruction
republican,polarized,6,20,0.25,cohesive_obstruction
republican,polarized,7,20,0.2,cohesive_obstruction
republican,polarized,8,20,0.3,cohesive_obstruction
republican,polarized,9,20,0.15,cohesive_obstruction
republican,polarized,10,20,0.15,cohesive_obstruction
republican,polarized,11,20,0.15,cohesive_obstruction
republican,polarized,12,20,0.15,cohesive_obstruction
republican,polarized,13,20,0.35,cohesive_obstruction
republican,polarized,14,20,0.5,cohesive_obstruction
republican,polarized,15,20,0.25,cohesive_obstruction
republican,polarized,16,20,0.25,cohesive_obstruction
republican,polarized,17,20,0.25,cohesive_obstruction
republican,polarized,18,20,0.3,cohesive_obstruction
republican,polarized,19,20,0.2,cohesive_obstruction
republican,polarized,20,20,0.15,cohesive_obstruction
republican,polarized,21,20,0.1,cohesive_obstruction
republican,polarized,22,20,0.15,cohesive_obstruction
republican,polarized,23,20,0.3,cohesive_obstruction
republican,polarized,24,20,0.2,cohesive_obstruction
republican,polarized,25,20,0.2,cohesive_obstruction
republican,polarized,26,20,0.15,cohesive_obstruction
republican,polarized,27,20,0.2,cohesive_obstruction
republican,polarized,28,20,0.1,cohesive_obstruction
republican,polarized,29,20,0.25,cohesive_obstruction
republican,polarized,30,20,0.35,cohesive_obstruction
republican,polarized,31,20,0.1,cohesive_obstruction
republican,polarized,32,20,0.15,cohesive_obstruction
republican,polarized,33,20,0.25,cohesive_obstruction
republican,polarized,34,20,0.2,cohesive_obstruction
republican,polarized,35,20,0.3,cohesive_obstruction
republican,polarized,36,20,0.1,cohesive_obstruction
republican,polarized,37,20,0.05,cohesive_obstruction
republican,polarized,38,20,0.2,cohesive_obstruction
republican,polarized,39,20,0.15,cohesive_obstruction
republican,polarized,40,20,0.3,cohesive_obstruction
republican,polarized,41,20,0.1,cohesive_obstruction
republican,polarized,42,20,0.25,cohesive_obstruction
republican,polarized,43,20,0.25,cohesive_obstruction
republican,polarized,44,20,0.2,cohesive_obstruction
republican,polarized,45,20,0.4,cohesive_obstruction
republican,polarized,46,20,0.2,cohesive_obstruction
republican,polarized,47,20,0.3,cohesive_obstruction
republican,polarized,48,20,0.2,cohesive_obstruction
republican,polarized,49,20,0.35,cohesive_obstruction
republican,polarized,50,20,0.2,cohesive_obstruction
republican,polarized,51,20,0.15,cohesive_obstruction
republican,polarized,52,20,0.25,cohesive_obstruction
republican,polarized,53,20,0.25,cohesive_obstruction
republican,polarized,54,20,0.35,cohesive_obstruction
republican,polarized,55,20,0.25,cohesive_obstruction
republican,polarized,56,20,0.3,cohesive_obstruction
republican,polarized,57,20,0.15,cohesive_obstruction
republican,polarized,58,20,0.25,cohesive_obstruction
republican,polarized,59,20,0.2,cohesive_obstruction
republican,polarized,60,20,0.25,cohesive_obstruction
republican,polarized,61,20,0.15,cohesive_obstruction
republican,polarized,62,20,0.15,cohesive_obstruction
republican,polarized,63,20,0.25,cohesive_obstruction
republican,polarized,64,20,0.2,cohesive_obstruction
republican,polarized,65,20,0.4,cohesive_obstruction
republican,polarized,66,20,0.25,cohesive_obstruction
republican,polarized,67,20,0.15,cohesive_obstruction
republican,polarized,68,20,0.35,cohesive_obstruction
republican,polarized,69,20,0.3,cohesive_obstruction
republican,polarized,70,20,0.2,cohesive_obstruction
republican,polarized,71,20,0.2,cohesive_obstruction
republican,polarized,72,20,0.3,cohesive_obstruction
republican,polarized,73,20,0.15,cohesive_obstruction
republican,polarized,74,20,0.3,cohesive_obstruction
republican,polarized,75,20,0.35,cohesive_obstruction
republican,polarized,76,20,0.05,cohesive_obstruction
republican,polarized,77,20,0.0,cohesive_obstruction
republican,polarized,78,20,0.2,cohesive_obstruction
republican,polarized,79,20,0.2,cohesive_obstruction
republican,polarized,80,20,0.15,cohesive_obstruction
republican,polarized,81,20,0.15,cohesive_obstruction
republican,polarized,82,20,0.25,cohesive_obstruction
republican,polarized,83,20,0.35,cohesive_obstruction
republican,polarized,84,20,0.35,cohesive_obstruction
republican,polarized,85,20,0.25,cohesive_obstruction
republican,polarized,86,20,0.25,cohesive_obstruction
republican,polarized,87,20,0.25,cohesive_obstruction
republican,polarized,88,20,0.3,cohesive_obstruction
republican,polarized,89,20,0.15,cohesive_obstruction
republican,polarized,90,20,0.25,cohesive_obstruction
republican,polarized,91,20,0.15,cohesive_obstruction
republican,polarized,92,20,0.4,cohesive_obstruction
republican,polarized,93,20,0.1,cohesive_obstruction
republican,polarized,94,20,0.15,cohesive_obstruction
republican,polarized,95,20,0.3,cohesive_obstruction
republican,polarized,96,20,0.1,cohesive_obstruction
republican,polarized,97,20,0.15,cohesive_obstruction
republican,polarized,98,20,0.15,cohesive_obstruction
republican,polarized,99,20,0.2,cohesive_obstruction
republican,polarized,100,20,0.15,cohesive_obstruction
republican,polarized,101,20,0.2,cohesive_obstruction
republican,polarized,102,20,0.55,cohesive_obstruction
republican,polarized,103,20,0.15,cohesive_obstruction
republican,polarized,104,20,0.1,cohesive_obstruction
republican,polarized,105,20,0.15,cohesive_obstruction
republican,polarized,106,20,0.3,cohesive_obstruction
republican,polarized,107,20,0.1,cohesive_obstruction
republican,polarized,108,20,0.3,cohesive_obstruction
republican,polarized,109,20,0.25,cohesive_obstruction
republican,polarized,110,20,0.2,cohesive_obstruction
republican,polarized,111,20,0.1,cohesive_obstruction
republican,polarized,112,20,0.4,cohesive_obstruction
republican,polarized,113,20,0.3,cohesive_obstruction
